candidate_id,source_id,source_term_iri,source_label,source_term_type,uogto_source_id,uogto_term_iri,uogto_label,uogto_term_type,candidate_predicate,confidence,review_status,decision_predicate,reviewer,review_rationale,review_flags,evidence_json
candidate-c874c4fdd437aa7c,prov_o,http://www.w3.org/ns/prov#wasInvalidatedBy,wasInvalidatedBy,object_property,uogto_extensions_computational-social-choice,https://w3id.org/uogto/extensions#hasCandidate,hasCandidate,object_property,no_match,0.1233,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6429, ""normalized_label"": false, ""property_signature_similarity"": 0.0667, ""source_reliability"": 1.0, ""structural_similarity"": 0.0667, ""synonym"": false, ""type_compatible"": true}"
candidate-5864c300491b0338,prov_o,http://www.w3.org/ns/prov#Bundle,Bundle,class,uogto_alignments_prov-o,https://w3id.org/uogto/core#Outcome,Outcome,class,no_match,0.1231,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.3077, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 1.0, ""synonym"": false, ""type_compatible"": true}"
candidate-8059a6e8ec1d9629,prov_o,http://www.w3.org/ns/prov#Quotation,Quotation,class,uogto_core_actions,https://w3id.org/uogto/core#SequentialAction,Sequential Action,class,no_match,0.1228,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0496, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6154, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0833, ""synonym"": false, ""type_compatible"": true}"
candidate-3e156faba11703b1,prov_o,http://www.w3.org/ns/prov#Start,Start,class,uogto_core_uogto-core,https://w3id.org/uogto/core#Strategy,Strategy,class,no_match,0.1228,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6154, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.1333, ""synonym"": false, ""type_compatible"": true}"
candidate-96a99268f45554e3,prov_o,http://www.w3.org/ns/prov#Attribution,Attribution,class,uogto_core_uogto-core,https://w3id.org/uogto/core#Institution,Institution,class,no_match,0.1227,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6364, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0714, ""synonym"": false, ""type_compatible"": true}"
candidate-38a962079f3ba904,prov_o,http://www.w3.org/ns/prov#Communication,Communication,class,uogto_core_uogto-core,https://w3id.org/uogto/core#Coalition,Coalition,class,no_match,0.1227,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6364, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0714, ""synonym"": false, ""type_compatible"": true}"
candidate-85aca67ad9c23db5,prov_o,http://www.w3.org/ns/prov#Association,Association,class,uogto_extensions_mechanism-design,https://w3id.org/uogto/extensions#AllocationRule,AllocationRule,class,no_match,0.1226,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0524, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6154, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0769, ""synonym"": false, ""type_compatible"": true}"
candidate-1cf7f9a05f658643,prov_o,http://www.w3.org/ns/prov#Bundle,Bundle,class,uogto_core_uogto-core,https://w3id.org/uogto/core#Rule,Rule,class,no_match,0.1223,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.1667, ""synonym"": false, ""type_compatible"": true}"
candidate-66aaab0572bd70a5,prov_o,http://www.w3.org/ns/prov#Plan,Plan,class,uogto_core_uogto-core,https://w3id.org/uogto/core#Player,Player,class,no_match,0.1223,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.1667, ""synonym"": false, ""type_compatible"": true}"
candidate-ff4dca789f7bc458,prov_o,http://www.w3.org/ns/prov#Quotation,Quotation,class,uogto_core_uogto-core,https://w3id.org/uogto/core#Transition,Transition,class,no_match,0.1223,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6316, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0769, ""synonym"": false, ""type_compatible"": true}"
candidate-bc28e09437a943da,prov_o,http://www.w3.org/ns/prov#Quotation,Quotation,class,uogto_extensions_matching-allocation,https://w3id.org/uogto/extensions#Allocation,Allocation,class,no_match,0.1223,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6316, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0769, ""synonym"": false, ""type_compatible"": true}"
candidate-3b8259bae6133a85,prov_o,http://www.w3.org/ns/prov#Invalidation,Invalidation,class,uogto_extensions_matching-allocation,https://w3id.org/uogto/extensions#Allocation,Allocation,class,no_match,0.1222,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6364, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0625, ""synonym"": false, ""type_compatible"": true}"
candidate-8c34b25cc64c11f8,prov_o,http://www.w3.org/ns/prov#generatedAtTime,generatedAtTime,datatype_property,uogto_extensions_llm-agent-games,https://w3id.org/uogto/extensions#temperatureValue,temperatureValue,datatype_property,no_match,0.1218,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5294, ""normalized_label"": false, ""property_signature_similarity"": 0.3529, ""source_reliability"": 1.0, ""structural_similarity"": 0.3529, ""synonym"": false, ""type_compatible"": true}"
candidate-72ed272396e8b258,prov_o,http://www.w3.org/ns/prov#Derivation,Derivation,class,uogto_core_uogto-core,https://w3id.org/uogto/core#Transition,Transition,class,no_match,0.1217,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.1538, ""synonym"": false, ""type_compatible"": true}"
candidate-2faafbb296a47aeb,prov_o,http://www.w3.org/ns/prov#atTime,atTime,datatype_property,uogto_extensions_differential-hybrid-games,https://w3id.org/uogto/extensions#timeHorizon,timeHorizon,datatype_property,no_match,0.1217,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2864, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.4211, ""normalized_label"": false, ""property_signature_similarity"": 0.3684, ""source_reliability"": 1.0, ""structural_similarity"": 0.3684, ""synonym"": false, ""type_compatible"": true}"
candidate-9fc5a3e01e78d560,prov_o,http://www.w3.org/ns/prov#ActivityInfluence,ActivityInfluence,class,uogto_extensions_network-games,https://w3id.org/uogto/extensions#InfluenceGame,InfluenceGame,class,no_match,0.1214,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.1754, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5625, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0769, ""synonym"": false, ""type_compatible"": true}"
candidate-553400bb3e49f342,prov_o,http://www.w3.org/ns/prov#Quotation,Quotation,class,uogto_extensions_auctions,https://w3id.org/uogto/extensions#Auction,Auction,class,no_match,0.1213,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.625, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0769, ""synonym"": false, ""type_compatible"": true}"
candidate-0aadc5e78f945ac7,prov_o,http://www.w3.org/ns/prov#endedAtTime,endedAtTime,datatype_property,uogto_core_uogto-core,https://w3id.org/uogto/core#name,name,datatype_property,no_match,0.1209,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.4706, ""normalized_label"": false, ""property_signature_similarity"": 0.5, ""source_reliability"": 1.0, ""structural_similarity"": 0.5, ""synonym"": false, ""type_compatible"": true}"
candidate-6f5a6b31bb4f1301,prov_o,http://www.w3.org/ns/prov#PrimarySource,PrimarySource,class,uogto_alignments_prov-o,https://w3id.org/uogto/core#Outcome,Outcome,class,no_match,0.1208,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.381, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.75, ""synonym"": false, ""type_compatible"": true}"
candidate-76b5511c8ce656ef,prov_o,http://www.w3.org/ns/prov#atLocation,atLocation,object_property,uogto_extensions_cooperative,https://w3id.org/uogto/extensions#hasCoalition,has coalition,object_property,no_match,0.1208,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.1155, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5833, ""normalized_label"": false, ""property_signature_similarity"": 0.0667, ""source_reliability"": 1.0, ""structural_similarity"": 0.0667, ""synonym"": false, ""type_compatible"": true}"
candidate-f40244c23529fa47,prov_o,http://www.w3.org/ns/prov#Collection,Collection,class,uogto_extensions_auctions,https://w3id.org/uogto/extensions#Auction,Auction,class,no_match,0.1207,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5882, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.1667, ""synonym"": false, ""type_compatible"": true}"
candidate-00d15be75e345246,prov_o,http://www.w3.org/ns/prov#Usage,Usage,class,uogto_core_uogto-core,https://w3id.org/uogto/core#State,State,class,no_match,0.1207,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.1333, ""synonym"": false, ""type_compatible"": true}"
candidate-8b830dfbb3852914,prov_o,http://www.w3.org/ns/prov#startedAtTime,startedAtTime,datatype_property,uogto_core_uogto-core,https://w3id.org/uogto/core#timestamp,timestamp,datatype_property,no_match,0.1207,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.1529, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.3333, ""normalized_label"": false, ""property_signature_similarity"": 0.7273, ""source_reliability"": 1.0, ""structural_similarity"": 0.7273, ""synonym"": false, ""type_compatible"": true}"
candidate-b026ed3b9daf38b2,prov_o,http://www.w3.org/ns/prov#Association,Association,class,uogto_core_uogto-core,https://w3id.org/uogto/core#GameSpecification,Game Specification,class,no_match,0.1205,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6207, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0714, ""synonym"": false, ""type_compatible"": true}"
candidate-e3f237d1c4351900,prov_o,http://www.w3.org/ns/prov#Delegation,Delegation,class,uogto_alignments_prov-o,https://w3id.org/uogto/core#Agent,Agent,class,no_match,0.1204,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.1857, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.2667, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.875, ""synonym"": false, ""type_compatible"": true}"
candidate-545e4d4b5eee0332,prov_o,http://www.w3.org/ns/prov#wasInformedBy,wasInformedBy,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasInformationSet,has information set,object_property,no_match,0.1203,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6452, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-231b851c1e887967,prov_o,http://www.w3.org/ns/prov#startedAtTime,startedAtTime,datatype_property,uogto_extensions_security-games,https://w3id.org/uogto/extensions#threatScore,threatScore,datatype_property,no_match,0.1202,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5185, ""normalized_label"": false, ""property_signature_similarity"": 0.3529, ""source_reliability"": 1.0, ""structural_similarity"": 0.3529, ""synonym"": false, ""type_compatible"": true}"
candidate-a1139ca5a71b701f,prov_o,http://www.w3.org/ns/prov#wasRevisionOf,wasRevisionOf,object_property,uogto_extensions_cooperative,https://w3id.org/uogto/extensions#hasCoreSolution,has core solution,object_property,no_match,0.1202,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6207, ""normalized_label"": false, ""property_signature_similarity"": 0.0667, ""source_reliability"": 1.0, ""structural_similarity"": 0.0667, ""synonym"": false, ""type_compatible"": true}"
candidate-0eef40d49689f738,prov_o,http://www.w3.org/ns/prov#Derivation,Derivation,class,uogto_extensions_auctions,https://w3id.org/uogto/extensions#Auction,Auction,class,no_match,0.12,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5882, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.1538, ""synonym"": false, ""type_compatible"": true}"
candidate-c32f7b51f1138dbe,prov_o,http://www.w3.org/ns/prov#hadGeneration,hadGeneration,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasTransition,has transition,object_property,no_match,0.12,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6429, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-92ccda714e703a94,schema_org,https://schema.org/Action,Action,class,uogto_alignments_schema-org,https://w3id.org/uogto/core#Action,Action,class,skos:narrowMatch,1.0,accepted,skos:narrowMatch,ontology_alignment_reviewer,Accepted because the checked-in UOGTO alignment module asserts the UOGTO term as a subclass of the external source term; recorded as a conservative narrow match rather than equivalence.,,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2857, ""exact_iri"": false, ""exact_label"": true, ""external_is_uogto_parent"": true, ""lexical_similarity"": 1.0, ""normalized_label"": true, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 1.0, ""synonym"": false, ""type_compatible"": true}"
candidate-9d8ac14d596018b4,schema_org,http://ogp.me/ns#description,description,property,uogto_core_uogto-core,https://w3id.org/uogto/core#description,description,datatype_property,owl:equivalentProperty,0.5408,accepted,owl:equivalentProperty,automation_prefill,Accepted by deterministic exact/equivalent prefill; high-impact rows remain flagged for reviewer attention.,high_impact_requires_review,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.8165, ""exact_iri"": false, ""exact_label"": true, ""external_is_uogto_parent"": false, ""lexical_similarity"": 1.0, ""normalized_label"": true, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-b14fae522b7c3ba1,schema_org,http://purl.org/dc/terms/description,description,property,uogto_core_uogto-core,https://w3id.org/uogto/core#description,description,datatype_property,owl:equivalentProperty,0.5408,accepted,owl:equivalentProperty,automation_prefill,Accepted by deterministic exact/equivalent prefill; high-impact rows remain flagged for reviewer attention.,high_impact_requires_review,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.8165, ""exact_iri"": false, ""exact_label"": true, ""external_is_uogto_parent"": false, ""lexical_similarity"": 1.0, ""normalized_label"": true, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-ecc6d37eccbf57b0,schema_org,https://ref.gs1.org/voc/description,description,property,uogto_core_uogto-core,https://w3id.org/uogto/core#description,description,datatype_property,owl:equivalentProperty,0.5408,accepted,owl:equivalentProperty,automation_prefill,Accepted by deterministic exact/equivalent prefill; high-impact rows remain flagged for reviewer attention.,high_impact_requires_review,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.8165, ""exact_iri"": false, ""exact_label"": true, ""external_is_uogto_parent"": false, ""lexical_similarity"": 1.0, ""normalized_label"": true, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-1f22622e34e682d5,schema_org,http://purl.org/dc/terms/identifier,identifier,property,uogto_core_uogto-core,https://w3id.org/uogto/core#identifier,identifier,datatype_property,owl:equivalentProperty,0.5333,accepted,owl:equivalentProperty,automation_prefill,Accepted by deterministic exact/equivalent prefill; high-impact rows remain flagged for reviewer attention.,high_impact_requires_review,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.6667, ""exact_iri"": false, ""exact_label"": true, ""external_is_uogto_parent"": false, ""lexical_similarity"": 1.0, ""normalized_label"": true, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-006911deef3810f2,schema_org,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,type,property,uogto_extensions_epistemic-games,https://w3id.org/uogto/extensions#Type,Type,class,no_match,0.4254,rejected,,ontology_alignment_reviewer,Rejected because the candidate crosses incompatible term types without an approved bridge pattern.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.7071, ""exact_iri"": false, ""exact_label"": true, ""external_is_uogto_parent"": false, ""lexical_similarity"": 1.0, ""normalized_label"": true, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": false}"
candidate-9d58f25188b975e5,schema_org,https://schema.org/AddAction,AddAction,class,uogto_alignments_schema-org,https://w3id.org/uogto/core#Action,Action,class,no_match,0.2017,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.5345, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.75, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.8, ""synonym"": false, ""type_compatible"": true}"
candidate-00ef525072fcf53f,schema_org,https://schema.org/AchieveAction,AchieveAction,class,uogto_alignments_schema-org,https://w3id.org/uogto/core#Action,Action,class,no_match,0.1858,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.4364, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 1.0, ""synonym"": false, ""type_compatible"": true}"
candidate-1b6b37fe5d670e5b,schema_org,https://schema.org/AgreeAction,AgreeAction,class,uogto_alignments_schema-org,https://w3id.org/uogto/core#Action,Action,class,no_match,0.1852,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.4364, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6667, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.8, ""synonym"": false, ""type_compatible"": true}"
candidate-070aad9e5085d480,schema_org,https://schema.org/AcceptAction,AcceptAction,class,uogto_alignments_schema-org,https://w3id.org/uogto/core#Action,Action,class,no_match,0.182,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.4714, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6316, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.8, ""synonym"": false, ""type_compatible"": true}"
candidate-ffe10405ce31d9ff,schema_org,https://schema.org/AllocateAction,AllocateAction,class,uogto_alignments_schema-org,https://w3id.org/uogto/core#Action,Action,class,no_match,0.1743,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.4851, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5714, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.8, ""synonym"": false, ""type_compatible"": true}"
candidate-e31a1a2075bc88b3,schema_org,https://schema.org/AddAction,AddAction,class,uogto_extensions_contract-theory,https://w3id.org/uogto/extensions#HiddenAction,HiddenAction,class,no_match,0.1731,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2965, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7826, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.375, ""synonym"": false, ""type_compatible"": true}"
candidate-c9a893c4f5fe9a54,schema_org,https://schema.org/ActivateAction,ActivateAction,class,uogto_alignments_schema-org,https://w3id.org/uogto/core#Action,Action,class,no_match,0.1729,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.4588, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5714, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.8, ""synonym"": false, ""type_compatible"": true}"
candidate-937392b21d442ccb,schema_org,http://unece.org/vocab#sizeDescription,sizeDescription,property,uogto_core_uogto-core,https://w3id.org/uogto/core#description,description,datatype_property,no_match,0.1713,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.5443, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.8148, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-9fcfa020d2c50795,schema_org,https://schema.org/AchieveAction,AchieveAction,class,uogto_extensions_contract-theory,https://w3id.org/uogto/extensions#HiddenAction,HiddenAction,class,no_match,0.1672,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2421, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7407, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.4286, ""synonym"": false, ""type_compatible"": true}"
